Domeniu,Contine_IP,Contile_A_Rond,lungime_URL,adancime_URL,Redirectionare,domeniu_http,URL_scurt,sufix_prefix,dns_inregistrat,trafic_web,varsta_domeniu,valabilitate_domeniu,existenta_iframe,contine_mouseOver,putem_da_clic_dreapta,redirectionare_web,eticheta
78.143.96.35,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
omesqiwines.de,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
chilejubila.cl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.binance-china.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
cpanel.thepsychedelics.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
groupwhatsappsex.ga,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
amzon.co.jp.rakutenservicescard.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.gammanu1947.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
mymensinghbarta24.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
jccstl-my.sharepoint.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
livraisonexpress.customervalidationprotocol.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
microsoftwebserver.mfs.gg,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
yxzyjhcvjvlxsqjhswzgsnxdwe-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
www.tattoodragon.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
35.239.58.234,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
attemptdetectedpayment.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
www.vices.eu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
floorsdirectltd.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
www.gmail-phone-support.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
bpl.kr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
avellinos.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
wjthgnlryrjblbgrzxnjhwaftr-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
metrocti.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
danitraseoexperts.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ebuddynews.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
malaysialiveaboards.com,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
whatsapp.blazagency.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
urlz.fr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
urlz.fr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.valuescaucus.org,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
xoune016.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
sbcgloballoginz.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sites.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
wetransferee.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
wvwkwqk.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ozaydininsaat.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
atagucsea.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
www.synoxpigments.com.br,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
keramikadecor.com.ua,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
000032818.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
rebrand.ly,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
t.marketing1.william-reed.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
notigtclient-banruralgt.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
accounts.google.com,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
lakp.pl,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ksnrkdpxsguonwqmrizxvmoxir-dot-gle34354569099988.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
specialwayy.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
uberx2.tokyo,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hk.mikecrm.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
3glite.wapka.co,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
intermaticoline.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
myqatar.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
stolizaparketa.ru,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ecisd-sch.ml,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.runescape.com-wsvs.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
atomicalchemy.com.au,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
xh14n.mjt.lu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
receptfritt-cialis.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
secure.oldschool.com-ez.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
manage.fanshuyou.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.receptfritt-cialis.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.caso980321423x.tonohost.com,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1
metrocti.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
caseyarchitecturallighting.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pembatalanpemblokiran08.webnode.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.1ka.si,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.flavena.co.rs,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ekrjwxbyzrkrgwvwhovcfhhpnd-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
payu.okta-emea.com,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.produvicexpress.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
tanias-accounting.co.za,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
lynkos.com.br,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
olx.pl-buypost.cyou,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
feceboolk.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
messagerie-vocal-orange9.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
termerosapepe.it,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
olidooo.waca.tw,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
services-vodafone.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
suissrava.cloudaccess.host,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ifb.dz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
omrixml.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
edje.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
detogroups.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
apesigam.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
jornadaonline.com.ar,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
interbahisgirisadresimiz2.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
fr.chromeproxy.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
f-pembatalan.forumz.info,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
pomoc.o2.pl,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rb.gy,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ktplcgmzvwbitgnnbavdduhlcu-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
liftershower.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
runion1337.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
zemraxmie.cloudaccess.host,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
exodus-staking.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
jnhiqaasisespuzyxxjxgtqeqa-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
mudgaltusha.github.io,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bt-service.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
www.cunjin.work,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
godeaug.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
readsee.thedisneylover.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
puntaarenas.cl,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.chiarabernardi.it,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
greatmusica.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.amazon-check-co-jp.j5g.top,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
pixelbenchmarks.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
abfqjfcarleiboruzvsyfiraxh-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
www.sotprelifemils.tonohost.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
638ca12d-ba2f-451c-8418-faf56b7de7ff.htmlcomponentservice.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
patrickkestens-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
bbfunding-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
dhlgpi.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
atriumlandscape-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1drv.ms,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.ecolinklogistics.co.ke,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ce442ac57e3849333.temporary.link,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
indevafd.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
foamnflow.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hs-onlinebanking-verifyalert-payee.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
liquidateam.ga,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hsbc.secure-test-run.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.bokepress2020.dns2.us,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.lgt-plc.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
003firma03digiitalcostariccr.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
recaviuzv.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
urlth.me,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
photo.mie.vn,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rgcsolutions.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
vhnptwatrwogcnzbgjtuerjrii-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
forms.gle,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
pearlfilms.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
webdatamltrainingdiag842.blob.core.windows.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.corinnakegel.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
id.ee.update.bill.secure.info.gorank.online,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
main.d340w0rs0ab6uq.amplifyapp.com,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
paypal.com.0.security-confirmation.d72b69c8e37aec662e13e39d929d6e3d.as2.2u.se,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
82.165.27.36,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.tipicsa.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
taimitaivas.fi,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
nocontent-gyuenowf.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.123formbuilder.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
columbiaps-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1
billingpostnord.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.strivebe.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rm-shippingfee-uk.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.onlinebanking-mtb.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
urlth.me,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.gkjx168.com,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
deauthorise-new-device.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
betasusgirisadresi.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
urlth.me,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
fedner.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
vmi454420.contaboserver.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.anildo-motta.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
hs-deregister-payment.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
vk0ntakto3.webservis.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
linktr.ee,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
157.90.180.53:25895,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
desdeelamor.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
kinstationery.com,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
xlqkqlphwtbnwapcaciscaneak-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
hcsp-in-comnm.ga,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
jurlebedev.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
c00.us,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.formbuddy.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.texstyleintlinc.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
dipelnet.com.br,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
services.runescape.com-vzla.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
exosomes.sale,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
adjustbeard.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
livraisonexpress.customervalidationprotocol.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
royal-delivery-uk.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.habbocreditosparati.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
rakutan.jp.chieakc.cn,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
finecoatpaintingservice.com.au,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
keypointtraining-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
steven-coldwellbth9965.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
eypdnizsfgzkjhmhkytpltrvvz-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
nocontent-puwrkykl.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
linktr.ee,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
blockchain-policy.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
firebasestorage.googleapis.com,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
itau.gq,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
stolizaparketa.ru,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
duemiglia.evoluzioneufficio.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
br622.teste.website,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.aalfin.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.myetherwalletk.vip,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
igricekonzole.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
alimajed1.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hvzsusrfhrfnuaxljbzdrwgnki-dot-gl099898987fhkl.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
royalmail.secure-delivery1.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
tttqtdqgcdhmuzdmcvkqpjkoxs-dot-gl099898987fhkl.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
cloud-one-drive.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
lihi3.cc,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
rkgreany-seg3-2.kk.sopqa.arg.r.de.a2ip.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
developerng.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
onedrive.live.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
tsocchcctxposijmfkmkcqvlzd-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
dgsols.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
amazon-co-jp.ahdl-yzj.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
yakutcement.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
centericmailinwebs.wapka.website,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
130.211.30.154,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.ezapostille.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.surveyol.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
lamvb.czweb.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
storibookphotography.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
stmik-yadika.ac.id,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
tcolhjifjcddepbclghckcjraw-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
secure.oldschool.com-ez.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
webexcels.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
tong464-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
jlrnvrhhdhaiphhimtnfcdeevh-dot-gl909989876787.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
urlz.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.grenfellclub.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
aushotel.es,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
stolizaparketa.ru,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
urlz.fr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
imsva91-ctp.trendmicro.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
rebrand.ly,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rolasellsrealestate.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
golfballsonline.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
helpnew-devicerequest.co,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
www.taijishentie.com,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
xj3pr.mjt.lu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
satkom.id,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rb.gy,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
fixitestore.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.ramgarhiamatrimonial.ca,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
bg1s.byethost7.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bcpzonsegurabeta-vlabcp-com.cruoaicr.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.piandizano.it,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
taksi-econom.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.cursosmaquiagem.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
indiankitchenfood.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
plataformaeducativa.se.jalisco.gob.mx,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
att_t1.godaddysites.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
webmail5454.moonfruit.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
hstaagwjfbslhnzruwefqnbhin-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
rkbghlktlwymlmxhkcljlflbya-dot-gl099898987fhkl.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
rimsdqbdivtkmrymlwslktderw-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
update365online-secure.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
areyourobotornot.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rtjwianizrsbintaqdcwcuhmgg-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
arenillas.gob.ec,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
skyjhagzdxgxrdgejycqamhkds-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
tpupbfkqdnhnbpdcyxclqyadyn-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
appleid.apple.com.iqf331.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www2.cr.mufg.jp.beamss4.tokyo,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
joyfulnoisestudio.ca,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hortipower.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.coverlatino.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
novospontossempreli.ddns.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cuny620-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1
ehcintern.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
communication-500app.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
luhugxxkeixxlcyjutkaionrqq-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
www.creativecombat.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
greatmusica.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
newlifeschooloftheology.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
golfballsonline.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
excelcaresolutions.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
britainwestmotorsport.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
8010361370310234068010361370310234.blogspot.be,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
